time,Vrain,Vgate,-IR1,IM1
3.652736934303687e-05,1.708971e-02,1.446469e+01,6.068415e-05,2.106544e-01
3.655608362875122e-05,1.728183e-02,1.446617e+01,5.760168e-05,2.130307e-01
3.658479791446557e-05,1.747005e-02,1.446755e+01,5.491867e-05,2.153585e-01
3.659379791446559e-05,1.752835e-02,1.446797e+01,5.408804e-05,2.160794e-01
3.663294077160853e-05,1.777737e-02,1.446974e+01,5.083417e-05,2.191591e-01
3.667208362875147e-05,1.802025e-02,1.447142e+01,4.783704e-05,2.221626e-01
3.671122648589441e-05,1.825699e-02,1.447302e+01,4.509663e-05,2.250901e-01
3.675036934303736e-05,1.848758e-02,1.447453e+01,4.261296e-05,2.279415e-01
3.678951220018030e-05,1.871202e-02,1.447597e+01,4.038602e-05,2.307167e-01
3.682865505732324e-05,1.893031e-02,1.447733e+01,3.841581e-05,2.334159e-01
3.686779791446619e-05,1.914246e-02,1.447860e+01,3.670233e-05,2.360390e-01
3.692222648589487e-05,1.942785e-02,1.448028e+01,3.452153e-05,2.395676e-01
3.697665505732357e-05,1.970371e-02,1.448189e+01,3.251376e-05,2.429785e-01
3.703108362875226e-05,1.997004e-02,1.448342e+01,3.067903e-05,2.462716e-01
3.708551220018095e-05,2.022685e-02,1.448487e+01,2.901734e-05,2.494469e-01
3.713994077160964e-05,2.047413e-02,1.448624e+01,2.752868e-05,2.525045e-01
3.719436934303833e-05,2.071188e-02,1.448754e+01,2.621306e-05,2.554443e-01
3.724879791446702e-05,2.094011e-02,1.448876e+01,2.507048e-05,2.582663e-01
3.730136934303857e-05,2.115282e-02,1.448990e+01,2.402555e-05,2.608966e-01
3.735394077161011e-05,2.135865e-02,1.449100e+01,2.304512e-05,2.634419e-01
3.740651220018166e-05,2.155760e-02,1.449206e+01,2.212917e-05,2.659020e-01
3.745908362875320e-05,2.174965e-02,1.449308e+01,2.127771e-05,2.682771e-01
3.751165505732474e-05,2.193482e-02,1.449406e+01,2.049074e-05,2.705671e-01
3.756422648589628e-05,2.211311e-02,1.449500e+01,1.976826e-05,2.727720e-01
3.761679791446783e-05,2.228451e-02,1.449590e+01,1.911027e-05,2.748918e-01
3.761779791446783e-05,2.228772e-02,1.449592e+01,1.909788e-05,2.749315e-01
3.771708362875376e-05,2.259299e-02,1.449753e+01,1.797991e-05,2.787073e-01
3.781636934303970e-05,2.288112e-02,1.449907e+01,1.695158e-05,2.822713e-01
3.791565505732563e-05,2.315210e-02,1.450053e+01,1.601289e-05,2.856234e-01
3.801494077161156e-05,2.340593e-02,1.450192e+01,1.516384e-05,2.887637e-01
3.811422648589749e-05,2.364261e-02,1.450323e+01,1.440442e-05,2.916922e-01
3.821351220018343e-05,2.386215e-02,1.450447e+01,1.373463e-05,2.944087e-01
3.831279791446936e-05,2.406454e-02,1.450564e+01,1.315448e-05,2.969135e-01
3.835965505732660e-05,2.415643e-02,1.450617e+01,1.288572e-05,2.980508e-01
3.840651220018385e-05,2.424565e-02,1.450670e+01,1.262645e-05,2.991550e-01
3.845336934304110e-05,2.433218e-02,1.450722e+01,1.237666e-05,3.002261e-01
3.850022648589833e-05,2.441602e-02,1.450773e+01,1.213636e-05,3.012640e-01
3.854708362875558e-05,2.449719e-02,1.450822e+01,1.190554e-05,3.022688e-01
3.859394077161283e-05,2.457567e-02,1.450871e+01,1.168421e-05,3.032404e-01
3.864079791447007e-05,2.465147e-02,1.450919e+01,1.147237e-05,3.041789e-01
3.864179791447008e-05,2.465306e-02,1.450920e+01,1.146790e-05,3.041986e-01
3.877651220018466e-05,2.485490e-02,1.451051e+01,1.091159e-05,3.066980e-01
3.891122648589924e-05,2.504226e-02,1.451176e+01,1.039476e-05,3.090184e-01
3.904594077161382e-05,2.521513e-02,1.451297e+01,9.917408e-06,3.111598e-01
3.918065505732840e-05,2.537351e-02,1.451412e+01,9.479534e-06,3.131222e-01
3.931536934304299e-05,2.551741e-02,1.451521e+01,9.081139e-06,3.149055e-01
3.945008362875756e-05,2.564682e-02,1.451626e+01,8.722222e-06,3.165098e-01
3.958479791447214e-05,2.576175e-02,1.451725e+01,8.402783e-06,3.179351e-01
3.966579791447232e-05,2.582769e-02,1.451783e+01,8.215431e-06,3.187532e-01
3.971351190225429e-05,2.586477e-02,1.451817e+01,8.109267e-06,3.192131e-01
3.976122589003626e-05,2.590075e-02,1.451850e+01,8.005632e-06,3.196595e-01
3.980893987781823e-05,2.593563e-02,1.451883e+01,7.904525e-06,3.200922e-01
3.985665386560020e-05,2.596940e-02,1.451915e+01,7.805947e-06,3.205113e-01
3.990436785338217e-05,2.600207e-02,1.451947e+01,7.709898e-06,3.209168e-01
3.995208184116414e-05,2.603364e-02,1.451978e+01,7.616377e-06,3.213086e-01
3.999979582894611e-05,2.606410e-02,1.452010e+01,7.525386e-06,3.216869e-01
3.999989582894611e-05,2.606416e-02,1.452010e+01,7.525191e-06,3.216876e-01
3.999990834210780e-05,2.606417e-02,1.452010e+01,7.525174e-06,3.216877e-01
3.999992502632338e-05,2.606418e-02,1.452010e+01,7.525141e-06,3.216879e-01
4.000002513161690e-05,2.606425e-02,1.452010e+01,7.524952e-06,3.216887e-01
4.000010000000000e-05,2.606429e-02,1.452010e+01,7.524717e-06,3.216892e-01
4.000010748683831e-05,2.606403e-02,1.452003e+01,-1.525213e-05,3.216898e-01
4.000012246051494e-05,2.606268e-02,1.451974e+01,-1.115578e-04,3.216912e-01
4.000015240786818e-05,2.605592e-02,1.451851e+01,-5.141021e-04,3.216946e-01
4.000020000000000e-05,2.603866e-02,1.451562e+01,-1.460281e-03,3.217005e-01
4.000020475921319e-05,2.603590e-02,1.451521e+01,-1.592409e-03,3.217009e-01
4.000021427763955e-05,2.603024e-02,1.451441e+01,-1.851712e-03,3.217014e-01
4.000023331449228e-05,2.601855e-02,1.451289e+01,-2.345638e-03,3.217020e-01
4.000027138819775e-05,2.599518e-02,1.451008e+01,-3.241047e-03,3.217023e-01
4.000034753560867e-05,2.595281e-02,1.450529e+01,-4.729119e-03,3.217017e-01
4.000049983043052e-05,2.588715e-02,1.449786e+01,-6.916948e-03,3.216999e-01
4.000073458980624e-05,2.582023e-02,1.448958e+01,-9.119071e-03,3.216983e-01
4.000096414072897e-05,2.578280e-02,1.448392e+01,-1.037350e-02,3.216982e-01
4.000123495243378e-05,2.576050e-02,1.447911e+01,-1.115411e-02,3.216993e-01
4.000157738921364e-05,2.574765e-02,1.447436e+01,-1.164366e-02,3.217013e-01
4.000206015239987e-05,2.574181e-02,1.446873e+01,-1.193241e-02,3.217046e-01
4.000255959092368e-05,2.574227e-02,1.446349e+01,-1.201718e-02,3.217084e-01
4.000323178884338e-05,2.574604e-02,1.445671e+01,-1.203248e-02,3.217136e-01
4.000391714157749e-05,2.574214e-02,1.444876e+01,-1.235414e-02,3.217193e-01
4.000470337514940e-05,2.570546e-02,1.443533e+01,-1.393472e-02,3.217266e-01
4.000554797950806e-05,2.561239e-02,1.441297e+01,-1.759826e-02,3.217344e-01
4.000654797950807e-05,2.545037e-02,1.437673e+01,-2.381740e-02,3.217430e-01
4.000754797950807e-05,2.526660e-02,1.433263e+01,-3.086631e-02,3.217509e-01
4.000854797950807e-05,2.508298e-02,1.428241e+01,-3.798706e-02,3.217585e-01
4.000954797950807e-05,2.491217e-02,1.422756e+01,-4.473017e-02,3.217660e-01
4.001054797950807e-05,2.476044e-02,1.416917e+01,-5.086971e-02,3.217734e-01
4.001154797950808e-05,2.462983e-02,1.410801e+01,-5.632811e-02,3.217807e-01
4.001254797950808e-05,2.451988e-02,1.404461e+01,-6.111611e-02,3.217881e-01
4.001354797950808e-05,2.442887e-02,1.397934e+01,-6.528964e-02,3.217955e-01
4.001454797950808e-05,2.435463e-02,1.391245e+01,-6.892128e-02,3.218030e-01
4.001554797950809e-05,2.429496e-02,1.384415e+01,-7.208434e-02,3.218105e-01
4.001654797950809e-05,2.424791e-02,1.377460e+01,-7.484557e-02,3.218180e-01
4.001754797950809e-05,2.421177e-02,1.370394e+01,-7.726283e-02,3.218255e-01
4.001854797950809e-05,2.418509e-02,1.363228e+01,-7.938500e-02,3.218331e-01
4.001954797950809e-05,2.416668e-02,1.355972e+01,-8.125293e-02,3.218407e-01
4.002054797950810e-05,2.415555e-02,1.348637e+01,-8.290067e-02,3.218483e-01
4.002154797950810e-05,2.415087e-02,1.341230e+01,-8.435667e-02,3.218559e-01
4.002254797950810e-05,2.415195e-02,1.333760e+01,-8.564469e-02,3.218635e-01
4.002354797950810e-05,2.415821e-02,1.326234e+01,-8.678474e-02,3.218711e-01
4.002454797950811e-05,2.416917e-02,1.318658e+01,-8.779374e-02,3.218787e-01
4.002554797950811e-05,2.418441e-02,1.311038e+01,-8.868607e-02,3.218863e-01
4.002654797950811e-05,2.420359e-02,1.303379e+01,-8.947405e-02,3.218940e-01
4.002754797950811e-05,2.422642e-02,1.295688e+01,-9.016828e-02,3.219016e-01
4.002854797950811e-05,2.425263e-02,1.287968e+01,-9.077792e-02,3.219092e-01
4.002954797950812e-05,2.428201e-02,1.280223e+01,-9.131092e-02,3.219168e-01
4.003054797950812e-05,2.431436e-02,1.272458e+01,-9.177426e-02,3.219244e-01
4.003154797950812e-05,2.434954e-02,1.264676e+01,-9.217405e-02,3.219320e-01
4.003254797950812e-05,2.438739e-02,1.256882e+01,-9.251571e-02,3.219396e-01
4.003354797950813e-05,2.442780e-02,1.249077e+01,-9.280401e-02,3.219472e-01
4.003454797950813e-05,2.447066e-02,1.241265e+01,-9.304322e-02,3.219548e-01
4.003554797950813e-05,2.451587e-02,1.233449e+01,-9.323713e-02,3.219624e-01
4.003654797950813e-05,2.456336e-02,1.225631e+01,-9.338917e-02,3.219700e-01
4.003754797950813e-05,2.461305e-02,1.217814e+01,-9.350240e-02,3.219776e-01
4.003854797950814e-05,2.466489e-02,1.210000e+01,-9.357961e-02,3.219852e-01
4.003954797950814e-05,2.471883e-02,1.202191e+01,-9.362330e-02,3.219928e-01
4.004054797950814e-05,2.477482e-02,1.194389e+01,-9.363575e-02,3.220004e-01
4.004154797950814e-05,2.483282e-02,1.186597e+01,-9.361905e-02,3.220080e-01
4.004254797950814e-05,2.489280e-02,1.178815e+01,-9.357508e-02,3.220155e-01
4.004354797950815e-05,2.495474e-02,1.171046e+01,-9.350559e-02,3.220231e-01
4.004454797950815e-05,2.501861e-02,1.163291e+01,-9.341218e-02,3.220306e-01
4.004554797950815e-05,2.508440e-02,1.155552e+01,-9.329631e-02,3.220382e-01
4.004654797950815e-05,2.515209e-02,1.147830e+01,-9.315933e-02,3.220457e-01
4.004754797950816e-05,2.522168e-02,1.140126e+01,-9.300250e-02,3.220533e-01
4.004854797950816e-05,2.529316e-02,1.132442e+01,-9.282696e-02,3.220608e-01
4.004954797950816e-05,2.536653e-02,1.124778e+01,-9.263380e-02,3.220683e-01
4.005054797950816e-05,2.544179e-02,1.117137e+01,-9.242399e-02,3.220759e-01
4.005154797950816e-05,2.551894e-02,1.109518e+01,-9.219848e-02,3.220834e-01
4.005254797950817e-05,2.559798e-02,1.101924e+01,-9.195811e-02,3.220909e-01
4.005354797950817e-05,2.567894e-02,1.094354e+01,-9.170370e-02,3.220984e-01
4.005454797950817e-05,2.576181e-02,1.086811e+01,-9.143599e-02,3.221059e-01
4.005554797950817e-05,2.584662e-02,1.079294e+01,-9.115569e-02,3.221134e-01
4.005654797950818e-05,2.593338e-02,1.071805e+01,-9.086344e-02,3.221209e-01
4.005754797950818e-05,2.602210e-02,1.064344e+01,-9.055988e-02,3.221284e-01
4.005954797950818e-05,2.620555e-02,1.049510e+01,-8.992106e-02,3.221433e-01
4.006154797950819e-05,2.639714e-02,1.034799e+01,-8.924345e-02,3.221582e-01
4.006454797950819e-05,2.670031e-02,1.012972e+01,-8.816230e-02,3.221806e-01
4.006654797950820e-05,2.691334e-02,9.985867e+00,-8.740306e-02,3.221955e-01
4.006854797950820e-05,2.713544e-02,9.843393e+00,-8.661628e-02,3.222103e-01
4.007054797950821e-05,2.736697e-02,9.702337e+00,-8.580437e-02,3.222251e-01
4.007254797950821e-05,2.760830e-02,9.562730e+00,-8.496948e-02,3.222399e-01
4.007454797950821e-05,2.785985e-02,9.424604e+00,-8.411335e-02,3.222547e-01
4.007554797950822e-05,2.798960e-02,9.356108e+00,-8.367781e-02,3.222620e-01
4.007654797950822e-05,2.812208e-02,9.287992e+00,-8.323749e-02,3.222694e-01
4.007754797950822e-05,2.825735e-02,9.220261e+00,-8.279251e-02,3.222767e-01
4.007854797950822e-05,2.839549e-02,9.152919e+00,-8.234295e-02,3.222841e-01
4.007954797950823e-05,2.853655e-02,9.085969e+00,-8.188886e-02,3.222914e-01
4.008054797950823e-05,2.868064e-02,9.019416e+00,-8.143024e-02,3.222988e-01
4.008154797950823e-05,2.882781e-02,8.953263e+00,-8.096699e-02,3.223061e-01
4.008254797950823e-05,2.897817e-02,8.887516e+00,-8.049895e-02,3.223134e-01
4.008354797950823e-05,2.913180e-02,8.822179e+00,-8.002575e-02,3.223207e-01
4.008454797950824e-05,2.928883e-02,8.757259e+00,-7.954675e-02,3.223280e-01
4.008554797950824e-05,2.944939e-02,8.692764e+00,-7.906082e-02,3.223353e-01
4.008654797950824e-05,2.961366e-02,8.628709e+00,-7.856612e-02,3.223426e-01
4.008754797950824e-05,2.978175e-02,8.565100e+00,-7.806196e-02,3.223499e-01
4.008854797950825e-05,2.995367e-02,8.501940e+00,-7.755058e-02,3.223572e-01
4.008954797950825e-05,3.012937e-02,8.439224e+00,-7.703492e-02,3.223644e-01
4.009054797950825e-05,3.030887e-02,8.376949e+00,-7.651666e-02,3.223717e-01
4.009154797950825e-05,3.049224e-02,8.315115e+00,-7.599670e-02,3.223790e-01
4.009254797950825e-05,3.067954e-02,8.253721e+00,-7.547570e-02,3.223862e-01
4.009354797950826e-05,3.087086e-02,8.192767e+00,-7.495421e-02,3.223934e-01
4.009454797950826e-05,3.106631e-02,8.132251e+00,-7.443269e-02,3.224007e-01
4.009554797950826e-05,3.126597e-02,8.072172e+00,-7.391150e-02,3.224079e-01
4.009654797950826e-05,3.146996e-02,8.012528e+00,-7.339098e-02,3.224151e-01
4.009754797950827e-05,3.167839e-02,7.953319e+00,-7.287140e-02,3.224223e-01
4.009854797950827e-05,3.189140e-02,7.894542e+00,-7.235301e-02,3.224295e-01
4.009954797950827e-05,3.210911e-02,7.836197e+00,-7.183599e-02,3.224367e-01
4.010054797950827e-05,3.233166e-02,7.778281e+00,-7.132055e-02,3.224439e-01
4.010154797950827e-05,3.255920e-02,7.720793e+00,-7.080682e-02,3.224511e-01
4.010254797950828e-05,3.279187e-02,7.663731e+00,-7.029496e-02,3.224582e-01
4.010454797950828e-05,3.327329e-02,7.550877e+00,-6.927729e-02,3.224725e-01
4.010654797950829e-05,3.377730e-02,7.439705e+00,-6.826834e-02,3.224868e-01
4.010954797950829e-05,3.457907e-02,7.276065e+00,-6.677261e-02,3.225081e-01
4.011254797950830e-05,3.544096e-02,7.116120e+00,-6.529948e-02,3.225294e-01
4.011554797950830e-05,3.636970e-02,6.959812e+00,-6.385008e-02,3.225505e-01
4.011854797950831e-05,3.737308e-02,6.807086e+00,-6.242517e-02,3.225715e-01
4.012154797950832e-05,3.846020e-02,6.657885e+00,-6.102533e-02,3.225924e-01
4.012369083665118e-05,3.927840e-02,6.553487e+00,-6.004090e-02,3.226073e-01
4.012583369379404e-05,4.016383e-02,6.450793e+00,-5.906965e-02,3.226220e-01
4.012797655093690e-05,4.111651e-02,6.349803e+00,-5.811157e-02,3.226367e-01
4.013011940807977e-05,4.213643e-02,6.250517e+00,-5.716667e-02,3.226513e-01
4.013226226522263e-05,4.322359e-02,6.152934e+00,-5.623494e-02,3.226658e-01
4.013440512236549e-05,4.437800e-02,6.057056e+00,-5.531640e-02,3.226802e-01
4.013654797950835e-05,4.559965e-02,5.962882e+00,-5.441102e-02,3.226945e-01
4.013954797950836e-05,4.749624e-02,5.833734e+00,-5.316582e-02,3.227143e-01
4.014254797950836e-05,4.961089e-02,5.707770e+00,-5.194656e-02,3.227339e-01
4.014554797950837e-05,5.198268e-02,5.584959e+00,-5.075326e-02,3.227530e-01
4.014754797950838e-05,5.373038e-02,5.504824e+00,-4.997217e-02,3.227656e-01
4.014954797950838e-05,5.563138e-02,5.426074e+00,-4.920268e-02,3.227779e-01
4.015154797950838e-05,5.770632e-02,5.348706e+00,-4.844484e-02,3.227900e-01
4.015354797950839e-05,5.997972e-02,5.272723e+00,-4.769871e-02,3.228018e-01
4.015554797950839e-05,6.248081e-02,5.198127e+00,-4.696440e-02,3.228132e-01
4.015754797950840e-05,6.524479e-02,5.124929e+00,-4.624204e-02,3.228242e-01
4.015954797950840e-05,6.831433e-02,5.053143e+00,-4.553183e-02,3.228348e-01
4.016154797950841e-05,7.174168e-02,4.982791e+00,-4.483401e-02,3.228447e-01
4.016254797950841e-05,7.360913e-02,4.948163e+00,-4.448985e-02,3.228494e-01
4.016354797950841e-05,7.559139e-02,4.913907e+00,-4.414891e-02,3.228539e-01
4.016454797950841e-05,7.769905e-02,4.880028e+00,-4.381127e-02,3.228582e-01
4.016554797950841e-05,7.994404e-02,4.846533e+00,-4.347698e-02,3.228622e-01
4.016654797950842e-05,8.233977e-02,4.813431e+00,-4.314612e-02,3.228660e-01
4.016754797950842e-05,8.490141e-02,4.780731e+00,-4.281879e-02,3.228694e-01
4.016854797950842e-05,8.764616e-02,4.748444e+00,-4.249508e-02,3.228725e-01
4.016954797950842e-05,9.059353e-02,4.716583e+00,-4.217512e-02,3.228751e-01
4.017054797950843e-05,9.376585e-02,4.685164e+00,-4.185904e-02,3.228772e-01
4.017154797950843e-05,9.718864e-02,4.654203e+00,-4.154701e-02,3.228789e-01
4.017254797950843e-05,1.008912e-01,4.623721e+00,-4.123921e-02,3.228799e-01
4.017354797950843e-05,1.049073e-01,4.593742e+00,-4.093585e-02,3.228802e-01
4.017454797950843e-05,1.092761e-01,4.564294e+00,-4.063720e-02,3.228797e-01
4.017554797950844e-05,1.140429e-01,4.535411e+00,-4.034355e-02,3.228782e-01
4.017654797950844e-05,1.192605e-01,4.507130e+00,-4.005524e-02,3.228756e-01
4.017754797950844e-05,1.249906e-01,4.479498e+00,-3.977269e-02,3.228717e-01
4.017854797950844e-05,1.313055e-01,4.452568e+00,-3.949638e-02,3.228663e-01
4.017954797950845e-05,1.382901e-01,4.426404e+00,-3.922688e-02,3.228592e-01
4.018054797950845e-05,1.460447e-01,4.401083e+00,-3.896487e-02,3.228499e-01
4.018154797950845e-05,1.546874e-01,4.376693e+00,-3.871114e-02,3.228381e-01
4.018254797950845e-05,1.643585e-01,4.353343e+00,-3.846664e-02,3.228234e-01
4.018354797950845e-05,1.752239e-01,4.331158e+00,-3.823251e-02,3.228052e-01
4.018454797950846e-05,1.874806e-01,4.310290e+00,-3.801008e-02,3.227829e-01
4.018554797950846e-05,2.013620e-01,4.290920e+00,-3.780095e-02,3.227557e-01
4.018654797950846e-05,2.171442e-01,4.273260e+00,-3.760700e-02,3.227227e-01
4.018754797950846e-05,2.351520e-01,4.257561e+00,-3.743042e-02,3.226829e-01
4.018854797950846e-05,2.557643e-01,4.244116e+00,-3.727380e-02,3.226353e-01
4.018954797950847e-05,2.794158e-01,4.233262e+00,-3.714006e-02,3.225787e-01
4.019054797950847e-05,3.065929e-01,4.225373e+00,-3.703245e-02,3.225123e-01
4.019154797950847e-05,3.376775e-01,4.220736e+00,-3.695332e-02,3.224408e-01
4.019254797950847e-05,3.722489e-01,4.218968e+00,-3.689872e-02,3.223899e-01
4.019354797950848e-05,4.087492e-01,4.218781e+00,-3.685652e-02,3.223773e-01
4.019454797950848e-05,4.456922e-01,4.218977e+00,-3.681611e-02,3.223827e-01
4.019554797950848e-05,4.825958e-01,4.219177e+00,-3.677478e-02,3.223882e-01
4.019654797950848e-05,5.194534e-01,4.219374e+00,-3.673295e-02,3.223935e-01
4.019754797950848e-05,5.562652e-01,4.219569e+00,-3.669076e-02,3.223987e-01
4.019854797950849e-05,5.930310e-01,4.219761e+00,-3.664823e-02,3.224036e-01
4.020054797950849e-05,6.664249e-01,4.220140e+00,-3.656223e-02,3.224131e-01
4.020269083665135e-05,7.448619e-01,4.220531e+00,-3.646926e-02,3.224224e-01
4.020483369379421e-05,8.230828e-01,4.220922e+00,-3.637399e-02,3.224310e-01
4.020697655093707e-05,9.010878e-01,4.221312e+00,-3.627642e-02,3.224389e-01
4.020911940807994e-05,9.788767e-01,4.221701e+00,-3.617654e-02,3.224460e-01
4.021126226522280e-05,1.056450e+00,4.222089e+00,-3.607435e-02,3.224524e-01
4.021340512236566e-05,1.133806e+00,4.222475e+00,-3.596986e-02,3.224580e-01
4.021554797950852e-05,1.210947e+00,4.222861e+00,-3.586307e-02,3.224629e-01
4.021854797950853e-05,1.318553e+00,4.223423e+00,-3.570565e-02,3.224686e-01
4.022054797950854e-05,1.390034e+00,4.223812e+00,-3.559515e-02,3.224717e-01
4.022254797950854e-05,1.461303e+00,4.224217e+00,-3.547879e-02,3.224742e-01
4.022354797950854e-05,1.496856e+00,4.224429e+00,-3.541782e-02,3.224752e-01
4.022454797950854e-05,1.532351e+00,4.224648e+00,-3.535466e-02,3.224761e-01
4.022554797950855e-05,1.567788e+00,4.224873e+00,-3.528956e-02,3.224769e-01
4.022654797950855e-05,1.603165e+00,4.225101e+00,-3.522349e-02,3.224776e-01
4.022754797950855e-05,1.638480e+00,4.225328e+00,-3.515739e-02,3.224781e-01
4.022854797950855e-05,1.673734e+00,4.225552e+00,-3.509187e-02,3.224784e-01
4.022954797950855e-05,1.708928e+00,4.225771e+00,-3.502733e-02,3.224786e-01
4.023054797950856e-05,1.744062e+00,4.225986e+00,-3.496402e-02,3.224785e-01
4.023154797950856e-05,1.779139e+00,4.226193e+00,-3.490216e-02,3.224783e-01
4.023254797950856e-05,1.814160e+00,4.226394e+00,-3.484186e-02,3.224779e-01
4.023354797950856e-05,1.849128e+00,4.226587e+00,-3.478324e-02,3.224773e-01
4.023454797950857e-05,1.884044e+00,4.226773e+00,-3.472637e-02,3.224764e-01
4.023554797950857e-05,1.918911e+00,4.226952e+00,-3.467128e-02,3.224754e-01
4.023654797950857e-05,1.953732e+00,4.227123e+00,-3.461800e-02,3.224742e-01
4.023754797950857e-05,1.988509e+00,4.227286e+00,-3.456654e-02,3.224728e-01
4.023854797950857e-05,2.023245e+00,4.227441e+00,-3.451689e-02,3.224711e-01
4.023954797950858e-05,2.057942e+00,4.227589e+00,-3.446904e-02,3.224692e-01
4.024054797950858e-05,2.092603e+00,4.227730e+00,-3.442296e-02,3.224672e-01
4.024254797950858e-05,2.161829e+00,4.227989e+00,-3.433602e-02,3.224624e-01
4.024454797950859e-05,2.230946e+00,4.228220e+00,-3.425577e-02,3.224568e-01
4.024654797950859e-05,2.299976e+00,4.228424e+00,-3.418187e-02,3.224504e-01
4.024954797950860e-05,2.403410e+00,4.228682e+00,-3.408223e-02,3.224391e-01
4.025254797950861e-05,2.506788e+00,4.228888e+00,-3.399471e-02,3.224259e-01
4.025554797950861e-05,2.610199e+00,4.229046e+00,-3.391805e-02,3.224107e-01
4.025854797950862e-05,2.713741e+00,4.229161e+00,-3.385101e-02,3.223934e-01
4.026154797950862e-05,2.817523e+00,4.229236e+00,-3.379248e-02,3.223740e-01
4.026454797950863e-05,2.921671e+00,4.229275e+00,-3.374146e-02,3.223524e-01
4.026754797950864e-05,3.026328e+00,4.229280e+00,-3.369700e-02,3.223283e-01
4.027054797950864e-05,3.131662e+00,4.229253e+00,-3.365825e-02,3.223016e-01
4.027354797950865e-05,3.237876e+00,4.229196e+00,-3.362447e-02,3.222721e-01
4.027654797950866e-05,3.345210e+00,4.229108e+00,-3.359496e-02,3.222393e-01
4.027954797950866e-05,3.453955e+00,4.228991e+00,-3.356915e-02,3.222031e-01
4.028254797950867e-05,3.564465e+00,4.228842e+00,-3.354650e-02,3.221628e-01
4.028554797950868e-05,3.677173e+00,4.228660e+00,-3.352654e-02,3.221178e-01
4.028854797950868e-05,3.792606e+00,4.228443e+00,-3.350886e-02,3.220674e-01
4.029154797950869e-05,3.911407e+00,4.228185e+00,-3.349309e-02,3.220108e-01
4.029454797950870e-05,4.034359e+00,4.227883e+00,-3.347888e-02,3.219468e-01
4.029754797950870e-05,4.162396e+00,4.227530e+00,-3.346594e-02,3.218743e-01
4.030054797950871e-05,4.296625e+00,4.227122e+00,-3.345401e-02,3.217921e-01
4.030354797950872e-05,4.438297e+00,4.226654e+00,-3.344284e-02,3.216991e-01
4.030654797950872e-05,4.588763e+00,4.226124e+00,-3.343226e-02,3.215948e-01
4.030954797950873e-05,4.749346e+00,4.225536e+00,-3.342213e-02,3.214798e-01
4.031254797950874e-05,4.921197e+00,4.224903e+00,-3.341237e-02,3.213554e-01
4.031554797950874e-05,5.105140e+00,4.224236e+00,-3.340298e-02,3.212241e-01
4.031854797950875e-05,5.301588e+00,4.223555e+00,-3.339393e-02,3.210883e-01
4.032154797950876e-05,5.510533e+00,4.222873e+00,-3.338526e-02,3.209507e-01
4.032369083665162e-05,5.667988e+00,4.222390e+00,-3.337932e-02,3.208520e-01
4.032583369379448e-05,5.830690e+00,4.221917e+00,-3.337355e-02,3.207542e-01
4.032797655093734e-05,5.998637e+00,4.221455e+00,-3.336797e-02,3.206573e-01
4.033011940808021e-05,6.171830e+00,4.221003e+00,-3.336257e-02,3.205613e-01
4.033226226522307e-05,6.350269e+00,4.220562e+00,-3.335735e-02,3.204662e-01
4.033440512236593e-05,6.533955e+00,4.220131e+00,-3.335231e-02,3.203721e-01
4.033654797950879e-05,6.722886e+00,4.219711e+00,-3.334746e-02,3.202788e-01
4.034169083665166e-05,7.197064e+00,4.218763e+00,-3.333662e-02,3.200629e-01
4.034683369379452e-05,7.684906e+00,4.217833e+00,-3.332619e-02,3.198435e-01
4.035197655093739e-05,8.186413e+00,4.216919e+00,-3.331616e-02,3.196204e-01
4.035711940808027e-05,8.701584e+00,4.216023e+00,-3.330653e-02,3.193936e-01
4.036226226522313e-05,9.230419e+00,4.215144e+00,-3.329731e-02,3.191633e-01
4.036740512236600e-05,9.772919e+00,4.214282e+00,-3.328849e-02,3.189293e-01
4.037254797950887e-05,1.032908e+01,4.213437e+00,-3.328007e-02,3.186917e-01
4.037997655093745e-05,1.114236e+01,4.212191e+00,-3.326790e-02,3.183294e-01
4.038740512236604e-05,1.196444e+01,4.210932e+00,-3.325572e-02,3.179433e-01
4.039483369379463e-05,1.279533e+01,4.209660e+00,-3.324353e-02,3.175332e-01
4.040226226522322e-05,1.363503e+01,4.208375e+00,-3.323133e-02,3.170991e-01
4.040969083665181e-05,1.448353e+01,4.207077e+00,-3.321911e-02,3.166411e-01
4.041711940808040e-05,1.534085e+01,4.205765e+00,-3.320689e-02,3.161592e-01
4.042454797950898e-05,1.620696e+01,4.204441e+00,-3.319465e-02,3.156534e-01
4.043997655093758e-05,1.802045e+01,4.201636e+00,-3.316866e-02,3.145176e-01
4.045540512236619e-05,1.984365e+01,4.198787e+00,-3.314226e-02,3.132586e-01
4.047083369379480e-05,2.167657e+01,4.195894e+00,-3.311544e-02,3.118765e-01
4.048626226522341e-05,2.351921e+01,4.192956e+00,-3.308821e-02,3.103711e-01
4.050169083665201e-05,2.537157e+01,4.189974e+00,-3.306056e-02,3.087425e-01
4.051711940808062e-05,2.723364e+01,4.186947e+00,-3.303249e-02,3.069908e-01
4.053254797950922e-05,2.910543e+01,4.183876e+00,-3.300400e-02,3.051158e-01
4.054326226522353e-05,3.040505e+01,4.181727e+00,-3.298406e-02,3.037400e-01
4.055397655093783e-05,3.170594e+01,4.179556e+00,-3.296390e-02,3.022930e-01
4.056469083665215e-05,3.300811e+01,4.177362e+00,-3.294354e-02,3.007747e-01
